Run Name,180725_dPPR10_only
Run Date,12:40:53 PM   07-26-18
Method Name,S200_5/150 FRET_WL
Export Format Version, 1.00
Method ID, 9545
Points/Second, 5.00
Number of Records,   6260
Offset from Run Start Time,00:00:00
Run End Time,00:20:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Trace 5,<Not Selected>
Trace 6,<Not Selected>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2
  1069.4,-0.000432,-0.000588
  1069.6,-0.000433,-0.000594
  1069.8,-0.000419,-0.000599
  1070.0,-0.000419,-0.000604
  1070.2,-0.000419,-0.000609
  1070.4,-0.000413,-0.000610
  1070.6,-0.000419,-0.000606
  1070.8,-0.000419,-0.000593
  1071.0,-0.000412,-0.000593
  1071.2,-0.000419,-0.000583
  1071.4,-0.000398,-0.000583
  1071.6,-0.000398,-0.000582
  1071.8,-0.000392,-0.000578
  1072.0,-0.000392,-0.000574
  1072.2,-0.000392,-0.000569
  1072.4,-0.000406,-0.000569
  1072.6,-0.000407,-0.000570
  1072.8,-0.000406,-0.000570
  1073.0,-0.000413,-0.000575
  1073.2,-0.000405,-0.000580
  1073.4,-0.000413,-0.000581
  1073.6,-0.000413,-0.000581
  1073.8,-0.000405,-0.000581
  1074.0,-0.000405,-0.000577
  1074.2,-0.000405,-0.000573
  1074.4,-0.000406,-0.000573
  1074.6,-0.000399,-0.000563
  1074.8,-0.000392,-0.000554
  1075.0,-0.000399,-0.000559
  1075.2,-0.000392,-0.000558
  1075.4,-0.000399,-0.000557
  1075.6,-0.000399,-0.000554
  1075.8,-0.000406,-0.000554
  1076.0,-0.000405,-0.000554
  1076.2,-0.000405,-0.000554
  1076.4,-0.000406,-0.000554
  1076.6,-0.000413,-0.000554
  1076.8,-0.000407,-0.000558
  1077.0,-0.000407,-0.000560
  1077.2,-0.000414,-0.000565
  1077.4,-0.000407,-0.000570
  1077.6,-0.000406,-0.000570
  1077.8,-0.000406,-0.000565
  1078.0,-0.000399,-0.000570
  1078.2,-0.000406,-0.000569
  1078.4,-0.000399,-0.000568
  1078.6,-0.000399,-0.000569
  1078.8,-0.000399,-0.000570
  1079.0,-0.000399,-0.000576
  1079.2,-0.000399,-0.000573
  1079.4,-0.000399,-0.000574
  1079.6,-0.000399,-0.000574
  1079.8,-0.000406,-0.000574
  1080.0,-0.000406,-0.000573
  1080.2,-0.000406,-0.000568
  1080.4,-0.000399,-0.000567
  1080.6,-0.000399,-0.000561
  1080.8,-0.000399,-0.000561
  1081.0,-0.000399,-0.000556
  1081.2,-0.000399,-0.000561
  1081.4,-0.000392,-0.000560
  1081.6,-0.000392,-0.000561
  1081.8,-0.000399,-0.000561
  1082.0,-0.000392,-0.000558
  1082.2,-0.000392,-0.000563
  1082.4,-0.000386,-0.000559
  1082.6,-0.000393,-0.000559
  1082.8,-0.000379,-0.000563
  1083.0,-0.000379,-0.000557
  1083.2,-0.000380,-0.000557
  1083.4,-0.000386,-0.000571
  1083.6,-0.000393,-0.000566
  1083.8,-0.000399,-0.000566
  1084.0,-0.000399,-0.000570
  1084.2,-0.000392,-0.000566
  1084.4,-0.000385,-0.000570
  1084.6,-0.000385,-0.000566
  1084.8,-0.000385,-0.000571
  1085.0,-0.000385,-0.000567
  1085.2,-0.000385,-0.000561
  1085.4,-0.000386,-0.000562
  1085.6,-0.000378,-0.000562
  1085.8,-0.000379,-0.000563
  1086.0,-0.000372,-0.000559
  1086.2,-0.000365,-0.000559
  1086.4,-0.000372,-0.000559
  1086.6,-0.000371,-0.000559
  1086.8,-0.000371,-0.000548
  1087.0,-0.000365,-0.000554
  1087.2,-0.000372,-0.000559
  1087.4,-0.000365,-0.000559
  1087.6,-0.000366,-0.000559
  1087.8,-0.000359,-0.000559
  1088.0,-0.000372,-0.000554
  1088.2,-0.000365,-0.000548
  1088.4,-0.000366,-0.000548
  1088.6,-0.000352,-0.000548
  1088.8,-0.000359,-0.000548
  1089.0,-0.000344,-0.000538
  1089.2,-0.000352,-0.000538
  1089.4,-0.000352,-0.000533
  1089.6,-0.000352,-0.000538
  1089.8,-0.000352,-0.000533
  1090.0,-0.000353,-0.000533
  1090.2,-0.000338,-0.000529
  1090.4,-0.000338,-0.000526
  1090.6,-0.000339,-0.000531
  1090.8,-0.000332,-0.000522
  1091.0,-0.000332,-0.000536
  1091.2,-0.000332,-0.000536
  1091.4,-0.000339,-0.000541
  1091.6,-0.000339,-0.000536
  1091.8,-0.000346,-0.000546
  1092.0,-0.000345,-0.000540
  1092.2,-0.000353,-0.000541
  1092.4,-0.000353,-0.000537
  1092.6,-0.000360,-0.000543
  1092.8,-0.000353,-0.000539
  1093.0,-0.000360,-0.000548
  1093.2,-0.000366,-0.000547
  1093.4,-0.000366,-0.000546
  1093.6,-0.000366,-0.000550
  1093.8,-0.000366,-0.000550
  1094.0,-0.000366,-0.000546
  1094.2,-0.000359,-0.000540
  1094.4,-0.000359,-0.000546
  1094.6,-0.000352,-0.000536
  1094.8,-0.000352,-0.000537
  1095.0,-0.000345,-0.000532
  1095.2,-0.000353,-0.000527
  1095.4,-0.000339,-0.000522
  1095.6,-0.000345,-0.000518
  1095.8,-0.000338,-0.000512
  1096.0,-0.000339,-0.000513
  1096.2,-0.000339,-0.000509
  1096.4,-0.000332,-0.000514
  1096.6,-0.000326,-0.000519
  1096.8,-0.000333,-0.000515
  1097.0,-0.000333,-0.000515
  1097.2,-0.000347,-0.000509
  1097.4,-0.000347,-0.000513
  1097.6,-0.000347,-0.000508
  1097.8,-0.000347,-0.000518
  1098.0,-0.000339,-0.000521
  1098.2,-0.000339,-0.000522
  1098.4,-0.000353,-0.000526
  1098.6,-0.000346,-0.000523
  1098.8,-0.000353,-0.000523
  1099.0,-0.000353,-0.000524
  1099.2,-0.000353,-0.000515
  1099.4,-0.000346,-0.000521
  1099.6,-0.000346,-0.000521
  1099.8,-0.000347,-0.000517
  1100.0,-0.000340,-0.000516
  1100.2,-0.000333,-0.000505
  1100.4,-0.000326,-0.000505
  1100.6,-0.000320,-0.000505
  1100.8,-0.000326,-0.000505
  1101.0,-0.000326,-0.000509
  1101.2,-0.000319,-0.000505
  1101.4,-0.000333,-0.000514
  1101.6,-0.000326,-0.000514
  1101.8,-0.000333,-0.000509
  1102.0,-0.000340,-0.000505
  1102.2,-0.000340,-0.000509
  1102.4,-0.000340,-0.000505
  1102.6,-0.000347,-0.000494
  1102.8,-0.000341,-0.000491
  1103.0,-0.000341,-0.000491
  1103.2,-0.000327,-0.000492
  1103.4,-0.000327,-0.000488
  1103.6,-0.000328,-0.000475
  1103.8,-0.000321,-0.000466
  1104.0,-0.000307,-0.000457
  1104.2,-0.000300,-0.000447
  1104.4,-0.000294,-0.000438
  1104.6,-0.000287,-0.000434
  1104.8,-0.000280,-0.000429
  1105.0,-0.000273,-0.000424
  1105.2,-0.000280,-0.000429
  1105.4,-0.000259,-0.000434
  1105.6,-0.000266,-0.000438
  1105.8,-0.000273,-0.000438
  1106.0,-0.000266,-0.000448
  1106.2,-0.000266,-0.000444
  1106.4,-0.000266,-0.000444
  1106.6,-0.000253,-0.000444
  1106.8,-0.000260,-0.000445
  1107.0,-0.000253,-0.000441
  1107.2,-0.000261,-0.000436
  1107.4,-0.000253,-0.000436
  1107.6,-0.000268,-0.000435
  1107.8,-0.000268,-0.000433
  1108.0,-0.000275,-0.000429
  1108.2,-0.000261,-0.000428
  1108.4,-0.000262,-0.000424
  1108.6,-0.000261,-0.000419
  1108.8,-0.000261,-0.000415
  1109.0,-0.000261,-0.000416
  1109.2,-0.000254,-0.000421
  1109.4,-0.000254,-0.000426
  1109.6,-0.000261,-0.000417
  1109.8,-0.000254,-0.000412
  1110.0,-0.000254,-0.000407
  1110.2,-0.000254,-0.000402
  1110.4,-0.000261,-0.000407
  1110.6,-0.000254,-0.000411
  1110.8,-0.000254,-0.000411
  1111.0,-0.000261,-0.000408
  1111.2,-0.000254,-0.000408
  1111.4,-0.000261,-0.000414
  1111.6,-0.000261,-0.000415
  1111.8,-0.000268,-0.000415
  1112.0,-0.000261,-0.000418
  1112.2,-0.000261,-0.000423
  1112.4,-0.000261,-0.000430
  1112.6,-0.000275,-0.000435
  1112.8,-0.000274,-0.000440
  1113.0,-0.000273,-0.000437
  1113.2,-0.000280,-0.000437
  1113.4,-0.000280,-0.000433
  1113.6,-0.000280,-0.000437
  1113.8,-0.000274,-0.000435
  1114.0,-0.000268,-0.000435
  1114.2,-0.000268,-0.000436
  1114.4,-0.000275,-0.000432
  1114.6,-0.000275,-0.000429
  1114.8,-0.000282,-0.000430
  1115.0,-0.000282,-0.000424
  1115.2,-0.000282,-0.000424
  1115.4,-0.000282,-0.000414
  1115.6,-0.000289,-0.000414
  1115.8,-0.000282,-0.000414
  1116.0,-0.000275,-0.000414
  1116.2,-0.000261,-0.000414
  1116.4,-0.000268,-0.000414
  1116.6,-0.000262,-0.000409
  1116.8,-0.000255,-0.000403
  1117.0,-0.000255,-0.000403
  1117.2,-0.000255,-0.000399
  1117.4,-0.000248,-0.000403
  1117.6,-0.000241,-0.000409
  1117.8,-0.000248,-0.000410
  1118.0,-0.000241,-0.000405
  1118.2,-0.000235,-0.000410
  1118.4,-0.000241,-0.000406
  1118.6,-0.000235,-0.000403
  1118.8,-0.000235,-0.000389
  1119.0,-0.000221,-0.000389
  1119.2,-0.000221,-0.000380
  1119.4,-0.000215,-0.000385
  1119.6,-0.000208,-0.000385
  1119.8,-0.000208,-0.000399
  1120.0,-0.000208,-0.000398
  1120.2,-0.000215,-0.000403
  1120.4,-0.000215,-0.000398
  1120.6,-0.000229,-0.000394
  1120.8,-0.000229,-0.000389
  1121.0,-0.000236,-0.000386
  1121.2,-0.000223,-0.000382
  1121.4,-0.000223,-0.000382
  1121.6,-0.000223,-0.000378
  1121.8,-0.000230,-0.000382
  1122.0,-0.000223,-0.000382
  1122.2,-0.000236,-0.000391
  1122.4,-0.000236,-0.000391
  1122.6,-0.000243,-0.000387
  1122.8,-0.000229,-0.000387
  1123.0,-0.000229,-0.000382
  1123.2,-0.000215,-0.000387
  1123.4,-0.000209,-0.000382
  1123.6,-0.000215,-0.000371
  1123.8,-0.000208,-0.000371
  1124.0,-0.000208,-0.000371
  1124.2,-0.000215,-0.000375
  1124.4,-0.000215,-0.000375
  1124.6,-0.000215,-0.000380
  1124.8,-0.000221,-0.000380
  1125.0,-0.000215,-0.000389
  1125.2,-0.000221,-0.000385
  1125.4,-0.000222,-0.000386
  1125.6,-0.000228,-0.000385
  1125.8,-0.000215,-0.000385
  1126.0,-0.000221,-0.000375
  1126.2,-0.000229,-0.000370
  1126.4,-0.000221,-0.000380
  1126.6,-0.000214,-0.000380
  1126.8,-0.000214,-0.000385
  1127.0,-0.000221,-0.000386
  1127.2,-0.000221,-0.000386
  1127.4,-0.000228,-0.000386
  1127.6,-0.000229,-0.000386
  1127.8,-0.000215,-0.000387
  1128.0,-0.000208,-0.000382
  1128.2,-0.000208,-0.000372
  1128.4,-0.000202,-0.000368
  1128.6,-0.000202,-0.000376
  1128.8,-0.000201,-0.000371
  1129.0,-0.000201,-0.000380
  1129.2,-0.000208,-0.000380
  1129.4,-0.000208,-0.000385
  1129.6,-0.000208,-0.000395
  1129.8,-0.000214,-0.000390
  1130.0,-0.000214,-0.000396
  1130.2,-0.000214,-0.000385
  1130.4,-0.000207,-0.000375
  1130.6,-0.000201,-0.000375
  1130.8,-0.000214,-0.000371
  1131.0,-0.000194,-0.000371
  1131.2,-0.000194,-0.000372
  1131.4,-0.000187,-0.000369
  1131.6,-0.000194,-0.000377
  1131.8,-0.000187,-0.000374
  1132.0,-0.000194,-0.000378
  1132.2,-0.000187,-0.000374
  1132.4,-0.000194,-0.000374
  1132.6,-0.000180,-0.000374
  1132.8,-0.000187,-0.000364
  1133.0,-0.000194,-0.000365
  1133.2,-0.000187,-0.000364
  1133.4,-0.000188,-0.000359
  1133.6,-0.000188,-0.000364
  1133.8,-0.000188,-0.000365
  1134.0,-0.000194,-0.000365
  1134.2,-0.000194,-0.000375
  1134.4,-0.000202,-0.000375
  1134.6,-0.000188,-0.000375
  1134.8,-0.000202,-0.000378
  1135.0,-0.000202,-0.000382
  1135.2,-0.000209,-0.000382
  1135.4,-0.000208,-0.000382
  1135.6,-0.000215,-0.000390
  1135.8,-0.000221,-0.000385
  1136.0,-0.000235,-0.000385
  1136.2,-0.000228,-0.000395
  1136.4,-0.000214,-0.000395
  1136.6,-0.000214,-0.000395
  1136.8,-0.000214,-0.000400
  1137.0,-0.000221,-0.000404
  1137.2,-0.000220,-0.000400
  1137.4,-0.000220,-0.000400
  1137.6,-0.000228,-0.000404
  1137.8,-0.000220,-0.000399
  1138.0,-0.000234,-0.000403
  1138.2,-0.000234,-0.000403
  1138.4,-0.000234,-0.000408
  1138.6,-0.000228,-0.000408
  1138.8,-0.000234,-0.000412
  1139.0,-0.000234,-0.000412
  1139.2,-0.000234,-0.000417
  1139.4,-0.000234,-0.000422
  1139.6,-0.000241,-0.000417
  1139.8,-0.000248,-0.000417
  1140.0,-0.000241,-0.000422
  1140.2,-0.000247,-0.000421
  1140.4,-0.000247,-0.000425
  1140.6,-0.000254,-0.000430
  1140.8,-0.000247,-0.000430
  1141.0,-0.000247,-0.000429
  1141.2,-0.000253,-0.000424
  1141.4,-0.000261,-0.000424
  1141.6,-0.000260,-0.000419
  1141.8,-0.000267,-0.000410
  1142.0,-0.000267,-0.000404
  1142.2,-0.000274,-0.000404
  1142.4,-0.000267,-0.000399
  1142.6,-0.000274,-0.000403
  1142.8,-0.000281,-0.000403
  1143.0,-0.000274,-0.000407
  1143.2,-0.000280,-0.000421
  1143.4,-0.000280,-0.000420
  1143.6,-0.000294,-0.000425
  1143.8,-0.000287,-0.000435
  1144.0,-0.000294,-0.000435
  1144.2,-0.000287,-0.000444
  1144.4,-0.000286,-0.000435
  1144.6,-0.000280,-0.000449
  1144.8,-0.000279,-0.000438
  1145.0,-0.000273,-0.000438
  1145.2,-0.000279,-0.000443
  1145.4,-0.000273,-0.000438
  1145.6,-0.000279,-0.000433
  1145.8,-0.000293,-0.000433
  1146.0,-0.000293,-0.000438
  1146.2,-0.000293,-0.000444
  1146.4,-0.000300,-0.000444
  1146.6,-0.000300,-0.000444
  1146.8,-0.000307,-0.000449
  1147.0,-0.000307,-0.000444
  1147.2,-0.000300,-0.000443
  1147.4,-0.000300,-0.000446
  1147.6,-0.000300,-0.000449
  1147.8,-0.000300,-0.000451
  1148.0,-0.000301,-0.000452
  1148.2,-0.000301,-0.000453
  1148.4,-0.000315,-0.000459
  1148.6,-0.000315,-0.000461
  1148.8,-0.000315,-0.000461
  1149.0,-0.000315,-0.000471
  1149.2,-0.000322,-0.000471
  1149.4,-0.000315,-0.000470
  1149.6,-0.000322,-0.000470
  1149.8,-0.000328,-0.000470
  1150.0,-0.000328,-0.000464
  1150.2,-0.000335,-0.000460
  1150.4,-0.000328,-0.000456
  1150.6,-0.000335,-0.000458
  1150.8,-0.000321,-0.000454
  1151.0,-0.000322,-0.000455
  1151.2,-0.000315,-0.000454
  1151.4,-0.000315,-0.000459
  1151.6,-0.000307,-0.000458
  1151.8,-0.000308,-0.000458
  1152.0,-0.000301,-0.000454
  1152.2,-0.000294,-0.000460
  1152.4,-0.000294,-0.000456
  1152.6,-0.000301,-0.000461
  1152.8,-0.000301,-0.000456
  1153.0,-0.000301,-0.000460
  1153.2,-0.000308,-0.000458
  1153.4,-0.000315,-0.000459
  1153.6,-0.000315,-0.000469
  1153.8,-0.000315,-0.000473
  1154.0,-0.000316,-0.000472
  1154.2,-0.000322,-0.000472
  1154.4,-0.000309,-0.000465
  1154.6,-0.000308,-0.000454
  1154.8,-0.000309,-0.000449
  1155.0,-0.000315,-0.000455
  1155.2,-0.000302,-0.000455
  1155.4,-0.000301,-0.000457
  1155.6,-0.000302,-0.000452
  1155.8,-0.000301,-0.000453
  1156.0,-0.000301,-0.000439
  1156.2,-0.000301,-0.000434
  1156.4,-0.000301,-0.000430
  1156.6,-0.000288,-0.000426
  1156.8,-0.000267,-0.000427
  1157.0,-0.000267,-0.000423
  1157.2,-0.000261,-0.000418
  1157.4,-0.000267,-0.000417
  1157.6,-0.000267,-0.000416
  1157.8,-0.000274,-0.000416
  1158.0,-0.000267,-0.000421
  1158.2,-0.000274,-0.000425
  1158.4,-0.000274,-0.000429
  1158.6,-0.000275,-0.000424
  1158.8,-0.000275,-0.000429
  1159.0,-0.000275,-0.000430
  1159.2,-0.000275,-0.000424
  1159.4,-0.000268,-0.000425
  1159.6,-0.000268,-0.000416
  1159.8,-0.000267,-0.000416
  1160.0,-0.000261,-0.000416
  1160.2,-0.000268,-0.000417
  1160.4,-0.000261,-0.000423
  1160.6,-0.000268,-0.000423
  1160.8,-0.000269,-0.000420
  1161.0,-0.000262,-0.000420
  1161.2,-0.000268,-0.000426
  1161.4,-0.000268,-0.000421
  1161.6,-0.000275,-0.000426
  1161.8,-0.000275,-0.000421
  1162.0,-0.000268,-0.000425
  1162.2,-0.000275,-0.000418
  1162.4,-0.000275,-0.000413
  1162.6,-0.000282,-0.000413
  1162.8,-0.000282,-0.000412
  1163.0,-0.000281,-0.000412
  1163.2,-0.000274,-0.000412
  1163.4,-0.000281,-0.000416
  1163.6,-0.000281,-0.000416
  1163.8,-0.000274,-0.000416
  1164.0,-0.000274,-0.000412
  1164.2,-0.000267,-0.000416
  1164.4,-0.000274,-0.000416
  1164.6,-0.000274,-0.000417
  1164.8,-0.000274,-0.000422
  1165.0,-0.000282,-0.000423
  1165.2,-0.000282,-0.000427
  1165.4,-0.000275,-0.000428
  1165.6,-0.000282,-0.000423
  1165.8,-0.000268,-0.000423
  1166.0,-0.000268,-0.000418
  1166.2,-0.000261,-0.000419
  1166.4,-0.000268,-0.000410
  1166.6,-0.000260,-0.000402
  1166.8,-0.000260,-0.000397
  1167.0,-0.000261,-0.000402
  1167.2,-0.000253,-0.000407
  1167.4,-0.000247,-0.000410
  1167.6,-0.000241,-0.000416
  1167.8,-0.000234,-0.000416
  1168.0,-0.000241,-0.000421
  1168.2,-0.000247,-0.000416
  1168.4,-0.000247,-0.000425
  1168.6,-0.000241,-0.000420
  1168.8,-0.000241,-0.000424
  1169.0,-0.000234,-0.000418
  1169.2,-0.000241,-0.000423
  1169.4,-0.000241,-0.000423
  1169.6,-0.000240,-0.000427
  1169.8,-0.000247,-0.000427
  1170.0,-0.000254,-0.000423
  1170.2,-0.000254,-0.000413
  1170.4,-0.000261,-0.000413
  1170.6,-0.000268,-0.000409
  1170.8,-0.000261,-0.000414
  1171.0,-0.000261,-0.000414
  1171.2,-0.000261,-0.000409
  1171.4,-0.000268,-0.000410
  1171.6,-0.000261,-0.000410
  1171.8,-0.000261,-0.000417
  1172.0,-0.000261,-0.000412
  1172.2,-0.000268,-0.000417
  1172.4,-0.000268,-0.000417
  1172.6,-0.000261,-0.000421
  1172.8,-0.000261,-0.000423
  1173.0,-0.000261,-0.000429
  1173.2,-0.000261,-0.000423
  1173.4,-0.000268,-0.000418
  1173.6,-0.000275,-0.000418
  1173.8,-0.000275,-0.000414
  1174.0,-0.000275,-0.000415
  1174.2,-0.000268,-0.000415
  1174.4,-0.000275,-0.000416
  1174.6,-0.000262,-0.000410
  1174.8,-0.000262,-0.000411
  1175.0,-0.000248,-0.000410
  1175.2,-0.000248,-0.000416
  1175.4,-0.000255,-0.000407
  1175.6,-0.000248,-0.000417
  1175.8,-0.000248,-0.000409
  1176.0,-0.000255,-0.000404
  1176.2,-0.000241,-0.000403
  1176.4,-0.000234,-0.000393
  1176.6,-0.000234,-0.000389
  1176.8,-0.000234,-0.000384
  1177.0,-0.000234,-0.000379
  1177.2,-0.000241,-0.000369
  1177.4,-0.000234,-0.000365
  1177.6,-0.000234,-0.000366
  1177.8,-0.000228,-0.000366
  1178.0,-0.000214,-0.000361
  1178.2,-0.000207,-0.000356
  1178.4,-0.000214,-0.000361
  1178.6,-0.000207,-0.000361
  1178.8,-0.000221,-0.000360
  1179.0,-0.000221,-0.000365
  1179.2,-0.000221,-0.000366
  1179.4,-0.000221,-0.000367
  1179.6,-0.000221,-0.000367
  1179.8,-0.000229,-0.000363
  1180.0,-0.000221,-0.000362
  1180.2,-0.000214,-0.000353
  1180.4,-0.000208,-0.000354
  1180.6,-0.000201,-0.000349
  1180.8,-0.000194,-0.000350
  1181.0,-0.000188,-0.000350
  1181.2,-0.000175,-0.000355
  1181.4,-0.000181,-0.000347
  1181.6,-0.000175,-0.000352
  1181.8,-0.000181,-0.000347
  1182.0,-0.000188,-0.000347
  1182.2,-0.000188,-0.000352
  1182.4,-0.000195,-0.000347
  1182.6,-0.000195,-0.000346
  1182.8,-0.000196,-0.000347
  1183.0,-0.000196,-0.000347
  1183.2,-0.000188,-0.000348
  1183.4,-0.000188,-0.000348
  1183.6,-0.000188,-0.000348
  1183.8,-0.000188,-0.000351
  1184.0,-0.000188,-0.000350
  1184.2,-0.000188,-0.000350
  1184.4,-0.000188,-0.000360
  1184.6,-0.000188,-0.000350
  1184.8,-0.000188,-0.000355
  1185.0,-0.000181,-0.000350
  1185.2,-0.000188,-0.000350
  1185.4,-0.000181,-0.000336
  1185.6,-0.000181,-0.000327
  1185.8,-0.000182,-0.000322
  1186.0,-0.000181,-0.000320
  1186.2,-0.000174,-0.000320
  1186.4,-0.000174,-0.000324
  1186.6,-0.000167,-0.000324
  1186.8,-0.000175,-0.000334
  1187.0,-0.000174,-0.000338
  1187.2,-0.000174,-0.000338
  1187.4,-0.000181,-0.000342
  1187.6,-0.000181,-0.000347
  1187.8,-0.000181,-0.000346
  1188.0,-0.000181,-0.000347
  1188.2,-0.000188,-0.000347
  1188.4,-0.000181,-0.000353
  1188.6,-0.000187,-0.000348
  1188.8,-0.000194,-0.000344
  1189.0,-0.000194,-0.000343
  1189.2,-0.000187,-0.000348
  1189.4,-0.000187,-0.000341
  1189.6,-0.000187,-0.000347
  1189.8,-0.000187,-0.000346
  1190.0,-0.000187,-0.000345
  1190.2,-0.000187,-0.000350
  1190.4,-0.000194,-0.000360
  1190.6,-0.000194,-0.000361
  1190.8,-0.000201,-0.000370
  1191.0,-0.000208,-0.000370
  1191.2,-0.000208,-0.000380
  1191.4,-0.000221,-0.000379
  1191.6,-0.000228,-0.000378
  1191.8,-0.000235,-0.000378
  1192.0,-0.000234,-0.000378
  1192.2,-0.000227,-0.000378
  1192.4,-0.000227,-0.000377
  1192.6,-0.000227,-0.000377
  1192.8,-0.000234,-0.000391
  1193.0,-0.000234,-0.000400
  1193.2,-0.000234,-0.000399
  1193.4,-0.000240,-0.000400
  1193.6,-0.000233,-0.000403
  1193.8,-0.000240,-0.000398
  1194.0,-0.000240,-0.000403
  1194.2,-0.000247,-0.000403
  1194.4,-0.000247,-0.000408
  1194.6,-0.000254,-0.000403
  1194.8,-0.000261,-0.000398
  1195.0,-0.000247,-0.000398
  1195.2,-0.000261,-0.000403
  1195.4,-0.000247,-0.000403
  1195.6,-0.000255,-0.000412
  1195.8,-0.000255,-0.000407
  1196.0,-0.000261,-0.000416
  1196.2,-0.000261,-0.000416
  1196.4,-0.000275,-0.000421
  1196.6,-0.000268,-0.000425
  1196.8,-0.000261,-0.000420
  1197.0,-0.000275,-0.000416
  1197.2,-0.000268,-0.000421
  1197.4,-0.000274,-0.000426
  1197.6,-0.000274,-0.000426
  1197.8,-0.000288,-0.000426
  1198.0,-0.000281,-0.000430
  1198.2,-0.000281,-0.000430
  1198.4,-0.000281,-0.000434
  1198.6,-0.000288,-0.000435
  1198.8,-0.000281,-0.000435
  1199.0,-0.000280,-0.000436
  1199.2,-0.000280,-0.000431
  1199.4,-0.000288,-0.000427
  1199.6,-0.000294,-0.000436
  1199.8,-0.000294,-0.000435
  1200.0,-0.000295,-0.000435
  1200.2,-0.000288,-0.000436
  1200.4,-0.000288,-0.000441
  1200.6,-0.000288,-0.000437
  1200.8,-0.000288,-0.000433
  1201.0,-0.000281,-0.000437
  1201.2,-0.000281,-0.000432
  1201.4,-0.000288,-0.000426
  1201.6,-0.000295,-0.000422
  1201.8,-0.000295,-0.000427
  1202.0,-0.000281,-0.000418
  1202.2,-0.000281,-0.000423
  1202.4,-0.000288,-0.000429
  1202.6,-0.000274,-0.000429
  1202.8,-0.000274,-0.000423
  1203.0,-0.000267,-0.000419
  1203.2,-0.000267,-0.000415
  1203.4,-0.000267,-0.000410
  1203.6,-0.000274,-0.000401
  1203.8,-0.000274,-0.000401
  1204.0,-0.000274,-0.000396
  1204.2,-0.000282,-0.000400
  1204.4,-0.000282,-0.000398
  1204.6,-0.000282,-0.000403
  1204.8,-0.000275,-0.000399
  1205.0,-0.000268,-0.000410
  1205.2,-0.000261,-0.000406
  1205.4,-0.000268,-0.000402
  1205.6,-0.000268,-0.000402
  1205.8,-0.000261,-0.000391
  1206.0,-0.000261,-0.000391
  1206.2,-0.000268,-0.000387
  1206.4,-0.000268,-0.000387
  1206.6,-0.000261,-0.000382
  1206.8,-0.000268,-0.000388
  1207.0,-0.000261,-0.000383
  1207.2,-0.000261,-0.000393
  1207.4,-0.000261,-0.000393
  1207.6,-0.000268,-0.000393
  1207.8,-0.000255,-0.000393
  1208.0,-0.000261,-0.000397
  1208.2,-0.000255,-0.000391
  1208.4,-0.000262,-0.000396
  1208.6,-0.000255,-0.000395
  1208.8,-0.000255,-0.000398
  1209.0,-0.000255,-0.000391
  1209.2,-0.000262,-0.000392
  1209.4,-0.000255,-0.000388
  1209.6,-0.000248,-0.000389
  1209.8,-0.000255,-0.000389
  1210.0,-0.000248,-0.000390
  1210.2,-0.000255,-0.000394
  1210.4,-0.000255,-0.000393
  1210.6,-0.000255,-0.000393
  1210.8,-0.000248,-0.000388
  1211.0,-0.000247,-0.000393
  1211.2,-0.000247,-0.000389
  1211.4,-0.000247,-0.000389
  1211.6,-0.000247,-0.000393
  1211.8,-0.000254,-0.000388
  1212.0,-0.000261,-0.000401
  1212.2,-0.000268,-0.000402
  1212.4,-0.000267,-0.000397
  1212.6,-0.000274,-0.000398
  1212.8,-0.000267,-0.000399
  1213.0,-0.000274,-0.000399
  1213.2,-0.000261,-0.000400
  1213.4,-0.000268,-0.000395
  1213.6,-0.000269,-0.000390
  1213.8,-0.000262,-0.000391
  1214.0,-0.000262,-0.000396
  1214.2,-0.000262,-0.000396
  1214.4,-0.000269,-0.000396
  1214.6,-0.000269,-0.000401
  1214.8,-0.000262,-0.000401
  1215.0,-0.000255,-0.000400
  1215.2,-0.000241,-0.000400
  1215.4,-0.000241,-0.000401
  1215.6,-0.000241,-0.000401
  1215.8,-0.000248,-0.000391
  1216.0,-0.000256,-0.000396
  1216.2,-0.000256,-0.000396
  1216.4,-0.000262,-0.000396
  1216.6,-0.000269,-0.000396
  1216.8,-0.000269,-0.000397
  1217.0,-0.000269,-0.000398
  1217.2,-0.000269,-0.000404
  1217.4,-0.000276,-0.000405
  1217.6,-0.000269,-0.000395
  1217.8,-0.000269,-0.000390
  1218.0,-0.000269,-0.000384
  1218.2,-0.000276,-0.000380
  1218.4,-0.000262,-0.000384
  1218.6,-0.000262,-0.000380
  1218.8,-0.000255,-0.000384
  1219.0,-0.000248,-0.000384
  1219.2,-0.000248,-0.000393
  1219.4,-0.000248,-0.000396
  1219.6,-0.000248,-0.000396
  1219.8,-0.000262,-0.000400
  1220.0,-0.000262,-0.000401
  1220.2,-0.000261,-0.000405
  1220.4,-0.000261,-0.000410
  1220.6,-0.000261,-0.000406
  1220.8,-0.000254,-0.000411
  1221.0,-0.000254,-0.000407
  1221.2,-0.000261,-0.000412
  1221.4,-0.000261,-0.000412
