Run Name,20220809_S200_16600_sfpqTEVdig_part2
Run Date,09:38:14 AM   08-10-22
Method Name,S200_16/600_finishabortedrun.2
Export Format Version, 1.00
Method ID,  861
Points/Second, 2.00
Number of Records,   8421
Offset from Run Start Time,00:00:00
Run End Time,01:10:00
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (205.0 nm), AU
QuadTec 4, (488.0 nm), AU
Trace 5,<Not Selected>
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume,Fraction
  3043.0,0.075890,0.128007,  0,0.116723,0.002213,  55.062,   21,    50.7,0
  3043.5,0.075922,0.128140,  0,0.119017,0.002200,  55.069,   21,    50.7,0
  3044.0,0.075961,0.128267,  0,0.116615,0.002275,  55.073,   21,    50.7,0
  3044.5,0.075987,0.128388,  0,0.116642,0.002193,  55.076,   21,    50.7,0
  3045.0,0.076010,0.128489,  0,0.116615,0.002154,  55.082,   20,    50.8,0
  3045.5,0.076040,0.128623,  0,0.119017,0.002196,  55.082,   21,    50.8,0
  3046.0,0.076079,0.128776,  0,0.116687,0.002251,  55.087,   21,    50.8,0
  3046.5,0.076114,0.128912,  0,0.116714,0.002229,  55.088,   21,    50.8,0
  3047.0,0.076140,0.129042,  0,0.116796,0.002194,  55.094,   20,    50.8,0
  3047.5,0.076172,0.129141,  0,0.119170,0.002175,  55.095,   21,    50.8,0
  3048.0,0.076208,0.129266,  0,0.121437,0.002227,  55.095,   21,    50.8,0
  3048.5,0.076237,0.129408,  0,0.116687,0.002242,  55.100,   21,    50.8,0
  3049.0,0.076257,0.129539,  0,0.116760,0.002180,  55.101,   21,    50.8,0
  3049.5,0.076285,0.129637,  0,0.121382,0.002174,  55.105,   20,    50.8,0
  3050.0,0.076306,0.129747,  0,0.121310,0.002334,  55.110,   21,    50.8,0
  3050.5,0.076335,0.129887,  0,0.123675,0.002268,  55.104,   21,    50.8,0
  3051.0,0.076367,0.130027,  0,0.121328,0.002208,  55.108,   21,    50.8,0
  3051.5,0.076401,0.130124,  0,0.121364,0.002227,  55.106,   20,    50.9,0
  3052.0,0.076426,0.130238,  0,0.121346,0.002227,  55.110,   21,    50.9,0
  3052.5,0.076458,0.130375,  0,0.123738,0.002222,  55.112,   21,    50.9,0
  3053.0,0.076479,0.130498,  0,0.121382,0.002160,  55.115,   21,    50.9,0
  3053.5,0.076504,0.130624,  0,0.121319,0.002128,  55.110,   20,    50.9,0
  3054.0,0.076528,0.130731,  0,0.121310,0.002179,  55.113,   20,    50.9,0
  3054.5,0.076560,0.130833,  0,0.123666,0.002213,  55.116,   20,    50.9,0
  3055.0,0.076577,0.130972,  0,0.121274,0.002260,  55.116,   21,    50.9,0
  3055.5,0.076614,0.131099,  0,0.121301,0.002249,  55.126,   21,    50.9,0
  3056.0,0.076631,0.131203,  0,0.121274,0.002241,  55.144,   21,    50.9,0
  3056.5,0.076658,0.131314,  0,0.123629,0.002239,  55.148,   21,    50.9,0
  3057.0,0.076685,0.131438,  0,0.121274,0.002318,  55.153,   21,    51.0,0
  3057.5,0.076722,0.131570,  0,0.118981,0.002340,  55.159,   21,    51.0,0
  3058.0,0.076749,0.131670,  0,0.116633,0.002318,  55.160,   21,    51.0,0
  3058.5,0.076759,0.131775,  0,0.121301,0.002301,  55.167,   20,    51.0,0
  3059.0,0.076778,0.131893,  0,0.116633,0.002280,  55.167,   21,    51.0,0
  3059.5,0.076813,0.132022,  0,0.119008,0.002246,  55.173,   21,    51.0,0
  3060.0,0.076824,0.132148,  0,0.121346,0.002265,  55.179,   20,    51.0,0
  3060.5,0.076840,0.132239,  0,0.123666,0.002260,  55.186,   20,    51.0,0
  3061.0,0.076869,0.132327,  0,0.126021,0.002293,  55.191,   21,    51.0,0
  3061.5,0.076891,0.132452,  0,0.121328,0.002317,  55.193,   20,    51.0,0
  3062.0,0.076908,0.132575,  0,0.121328,0.002280,  55.200,   20,    51.0,0
  3062.5,0.076928,0.132667,  0,0.123683,0.002319,  55.204,   21,    51.0,0
  3063.0,0.076952,0.132763,  0,0.126039,0.002281,  55.207,   21,    51.0,0
  3063.5,0.076968,0.132892,  0,0.121310,0.002288,  55.217,   21,    51.1,0
  3064.0,0.076994,0.133013,  0,0.121292,0.002358,  55.215,   21,    51.1,0
  3064.5,0.077014,0.133110,  0,0.123693,0.002393,  55.223,   21,    51.1,0
  3065.0,0.077038,0.133206,  0,0.130874,0.002400,  55.226,   21,    51.1,0
  3065.5,0.077041,0.133306,  0,0.121355,0.002402,  55.230,   20,    51.1,0
  3066.0,0.077055,0.133412,  0,0.121418,0.002372,  55.231,   20,    51.1,0
  3066.5,0.077060,0.133535,  0,0.123837,0.002284,  55.236,   21,    51.1,0
  3067.0,0.077061,0.133640,  0,0.126129,0.002303,  55.239,   21,    51.1,0
  3067.5,0.077101,0.133729,  0,0.123711,0.002265,  55.242,   21,    51.1,0
  3068.0,0.077128,0.133847,  0,0.121310,0.002240,  55.244,   21,    51.1,0
  3068.5,0.077145,0.133961,  0,0.123683,0.002262,  55.248,   21,    51.1,0
  3069.0,0.077170,0.134051,  0,0.126111,0.002337,  55.247,   21,    51.2,0
  3069.5,0.077187,0.134138,  0,0.128582,0.002335,  55.246,   21,    51.2,0
  3070.0,0.077199,0.134248,  0,0.121328,0.002313,  55.248,   21,    51.2,0
  3070.5,0.077214,0.134354,  0,0.123711,0.002308,  55.253,   21,    51.2,0
  3071.0,0.077233,0.134442,  0,0.126093,0.002351,  55.258,   21,    51.2,0
  3071.5,0.077251,0.134535,  0,0.123693,0.002351,  55.254,   21,    51.2,0
  3072.0,0.077275,0.134652,  0,0.121346,0.002342,  55.260,   20,    51.2,0
  3072.5,0.077285,0.134763,  0,0.123693,0.002374,  55.263,   20,    51.2,0
  3073.0,0.077300,0.134869,  0,0.126039,0.002361,  55.260,   21,    51.2,0
  3073.5,0.077291,0.134962,  0,0.123629,0.002378,  55.287,   21,    51.2,0
  3074.0,0.077306,0.135042,  0,0.121310,0.002419,  55.290,   20,    51.2,0
  3074.5,0.077319,0.135140,  0,0.121382,0.002481,  55.292,   20,    51.2,0
  3075.0,0.077329,0.135236,  0,0.126165,0.002410,  55.296,   21,    51.3,0
  3075.5,0.077341,0.135331,  0,0.123783,0.002347,  55.300,   21,    51.3,0
  3076.0,0.077343,0.135406,  0,0.121364,0.002289,  55.304,   21,    51.3,0
  3076.5,0.077353,0.135513,  0,0.121400,0.002212,  55.307,   21,    51.3,0
  3077.0,0.077371,0.135613,  0,0.126165,0.002193,  55.312,   21,    51.3,0
  3077.5,0.077358,0.135700,  0,0.121346,0.002301,  55.312,   21,    51.3,0
  3078.0,0.077390,0.135771,  0,0.116615,0.002328,  55.317,   21,    51.3,0
  3078.5,0.077406,0.135865,  0,0.121319,0.002342,  55.322,   21,    51.3,0
  3079.0,0.077410,0.135953,  0,0.126093,0.002356,  55.328,   21,    51.3,0
  3079.5,0.077413,0.136051,  0,0.123729,0.002260,  55.327,   21,    51.3,0
  3080.0,0.077409,0.136132,  0,0.121328,0.002182,  55.331,   21,    51.3,0
  3080.5,0.077430,0.136210,  0,0.121337,0.002186,  55.337,   20,    51.3,0
  3081.0,0.077451,0.136305,  0,0.121328,0.002148,  55.331,   21,    51.3,0
  3081.5,0.077446,0.136406,  0,0.123675,0.002195,  55.342,   21,    51.4,0
  3082.0,0.077464,0.136490,  0,0.126021,0.002247,  55.346,   21,    51.4,0
  3082.5,0.077461,0.136560,  0,0.126102,0.002308,  55.354,   21,    51.4,0
  3083.0,0.077458,0.136641,  0,0.130910,0.002314,  55.357,   21,    51.4,0
  3083.5,0.077463,0.136744,  0,0.128492,0.002315,  55.356,   21,    51.4,0
  3084.0,0.077483,0.136827,  0,0.121382,0.002265,  55.364,   21,    51.4,0
  3084.5,0.077481,0.136883,  0,0.116633,0.002217,  55.368,   21,    51.4,0
  3085.0,0.077478,0.136966,  0,0.121310,0.002207,  55.372,   21,    51.4,0
  3085.5,0.077499,0.137057,  0,0.123693,0.002220,  55.368,   21,    51.4,0
  3086.0,0.077523,0.137144,  0,0.121292,0.002244,  55.370,   21,    51.4,0
  3086.5,0.077515,0.137225,  0,0.121292,0.002232,  55.376,   21,    51.4,0
  3087.0,0.077505,0.137286,  0,0.126021,0.002231,  55.383,   21,    51.5,0
  3087.5,0.077510,0.137339,  0,0.130847,0.002298,  55.383,   20,    51.5,0
  3088.0,0.077497,0.137415,  0,0.126129,0.002389,  55.387,   20,    51.5,0
  3088.5,0.077505,0.137511,  0,0.128546,0.002351,  55.392,   20,    51.5,0
  3089.0,0.077510,0.137581,  0,0.126129,0.002284,  55.395,   21,    51.5,0
  3089.5,0.077520,0.137661,  0,0.130901,0.002252,  55.394,   20,    51.5,0
  3090.0,0.077520,0.137756,  0,0.126057,0.002293,  55.397,   20,    51.5,0
  3090.5,0.077524,0.137824,  0,0.123647,0.002300,  55.401,   20,    51.5,0
  3091.0,0.077527,0.137884,  0,0.121292,0.002313,  55.402,   21,    51.5,0
  3091.5,0.077534,0.137952,  0,0.123729,0.002332,  55.429,   20,    51.5,0
  3092.0,0.077535,0.138048,  0,0.121454,0.002352,  55.432,   20,    51.5,0
  3092.5,0.077545,0.138125,  0,0.126138,0.002343,  55.436,   21,    51.5,0
  3093.0,0.077547,0.138186,  0,0.126111,0.002333,  55.439,   21,    51.5,0
  3093.5,0.077544,0.138243,  0,0.130910,0.002375,  55.443,   20,    51.6,0
  3094.0,0.077532,0.138300,  0,0.130910,0.002342,  55.449,   20,    51.6,0
  3094.5,0.077534,0.138378,  0,0.126084,0.002339,  55.443,   20,    51.6,0
  3095.0,0.077547,0.138439,  0,0.130856,0.002355,  55.450,   20,    51.6,0
  3095.5,0.077549,0.138498,  0,0.128492,0.002360,  55.455,   21,    51.6,0
  3096.0,0.077545,0.138567,  0,0.130874,0.002347,  55.456,   20,    51.6,0
  3096.5,0.077541,0.138621,  0,0.126039,0.002397,  55.451,   20,    51.6,0
  3097.0,0.077530,0.138708,  0,0.130856,0.002415,  55.451,   21,    51.6,0
  3097.5,0.077525,0.138764,  0,0.128456,0.002440,  55.451,   20,    51.6,0
  3098.0,0.077533,0.138818,  0,0.130838,0.002394,  55.456,   21,    51.6,0
  3098.5,0.077528,0.138890,  0,0.126039,0.002364,  55.450,   21,    51.6,0
  3099.0,0.077530,0.138946,  0,0.130838,0.002390,  55.457,   21,    51.7,0
  3099.5,0.077520,0.139007,  0,0.128420,0.002436,  55.454,   21,    51.7,0
  3100.0,0.077516,0.139066,  0,0.130801,0.002375,  55.457,   20,    51.7,0
  3100.5,0.077507,0.139127,  0,0.128465,0.002335,  55.460,   20,    51.7,0
  3101.0,0.077491,0.139188,  0,0.126147,0.002371,  55.456,   21,    51.7,0
  3101.5,0.077483,0.139254,  0,0.128519,0.002455,  55.460,   21,    51.7,0
  3102.0,0.077491,0.139309,  0,0.126057,0.002487,  55.457,   20,    51.7,0
  3102.5,0.077482,0.139355,  0,0.123647,0.002475,  55.454,   21,    51.7,0
  3103.0,0.077484,0.139417,  0,0.126003,0.002442,  55.460,   21,    51.7,0
  3103.5,0.077485,0.139470,  0,0.128411,0.002312,  55.456,   20,    51.7,0
  3104.0,0.077469,0.139521,  0,0.126021,0.002302,  55.457,   21,    51.7,0
  3104.5,0.077464,0.139573,  0,0.128402,0.002316,  55.465,   20,    51.7,0
  3105.0,0.077459,0.139624,  0,0.126021,0.002350,  55.466,   21,    51.8,0
  3105.5,0.077458,0.139676,  0,0.130801,0.002369,  55.470,   21,    51.8,0
  3106.0,0.077445,0.139743,  0,0.130784,0.002389,  55.471,   21,    51.8,0
  3106.5,0.077427,0.139798,  0,0.128402,0.002387,  55.476,   21,    51.8,0
  3107.0,0.077428,0.139827,  0,0.126003,0.002341,  55.481,   21,    51.8,0
  3107.5,0.077428,0.139872,  0,0.128420,0.002316,  55.484,   21,    51.8,0
  3108.0,0.077428,0.139927,  0,0.130838,0.002346,  55.485,   21,    51.8,0
  3108.5,0.077409,0.139966,  0,0.128501,0.002389,  55.490,   21,    51.8,0
  3109.0,0.077396,0.140007,  0,0.126165,0.002389,  55.482,   21,    51.8,0
  3109.5,0.077388,0.140053,  0,0.128510,0.002417,  55.495,   21,    51.8,0
  3110.0,0.077368,0.140099,  0,0.130874,0.002388,  55.488,   21,    51.8,0
  3110.5,0.077363,0.140144,  0,0.128528,0.002332,  55.498,   21,    51.8,0
  3111.0,0.077359,0.140180,  0,0.126093,0.002299,  55.500,   21,    51.8,0
  3111.5,0.077348,0.140213,  0,0.128474,0.002336,  55.503,   21,    51.9,0
  3112.0,0.077337,0.140255,  0,0.130892,0.002360,  55.505,   21,    51.9,0
  3112.5,0.077332,0.140307,  0,0.128510,0.002366,  55.510,   20,    51.9,0
  3113.0,0.077298,0.140342,  0,0.126147,0.002366,  55.511,   21,    51.9,0
  3113.5,0.077284,0.140373,  0,0.128510,0.002339,  55.516,   21,    51.9,0
  3114.0,0.077278,0.140403,  0,0.130856,0.002355,  55.513,   21,    51.9,0
  3114.5,0.077265,0.140443,  0,0.128429,0.002365,  55.515,   21,    51.9,0
  3115.0,0.077261,0.140493,  0,0.126075,0.002394,  55.520,   21,    51.9,0
  3115.5,0.077246,0.140528,  0,0.126120,0.002452,  55.522,   21,    51.9,0
  3116.0,0.077232,0.140562,  0,0.130910,0.002495,  55.525,   21,    51.9,0
  3116.5,0.077208,0.140592,  0,0.128510,0.002430,  55.530,   21,    51.9,0
  3117.0,0.077197,0.140615,  0,0.126129,0.002336,  55.527,   21,    52.0,0
  3117.5,0.077184,0.140636,  0,0.123747,0.002290,  55.534,   20,    52.0,0
  3118.0,0.077163,0.140670,  0,0.121382,0.002298,  55.527,   21,    52.0,0
  3118.5,0.077140,0.140701,  0,0.123783,0.002344,  55.539,   21,    52.0,0
  3119.0,0.077131,0.140720,  0,0.121418,0.002404,  55.536,   20,    52.0,0
  3119.5,0.077106,0.140759,  0,0.121400,0.002430,  55.543,   20,    52.0,0
  3120.0,0.077097,0.140783,  0,0.126129,0.002437,  55.555,   21,    52.0,0
  3120.5,0.077091,0.140820,  0,0.130919,0.002452,  55.551,   21,    52.0,0
  3121.0,0.077078,0.140845,  0,0.126093,0.002495,  55.551,   21,    52.0,0
  3121.5,0.077053,0.140853,  0,0.128474,0.002467,  55.555,   21,    52.0,0
  3122.0,0.077036,0.140872,  0,0.126075,0.002385,  55.558,   21,    52.0,0
  3122.5,0.077011,0.140895,  0,0.130874,0.002360,  55.562,   21,    52.0,0
  3123.0,0.076999,0.140931,  0,0.126093,0.002360,  55.584,   20,    52.0,0
  3123.5,0.076982,0.140952,  0,0.128519,0.002330,  55.584,   20,    52.1,0
  3124.0,0.076953,0.140972,  0,0.126129,0.002301,  55.581,   20,    52.1,0
  3124.5,0.076929,0.141000,  0,0.130910,0.002355,  55.596,   20,    52.1,0
  3125.0,0.076913,0.141011,  0,0.126075,0.002313,  55.598,   21,    52.1,0
  3125.5,0.076897,0.141036,  0,0.123711,0.002295,  55.598,   21,    52.1,0
  3126.0,0.076879,0.141060,  0,0.121437,0.002288,  55.609,   21,    52.1,0
  3126.5,0.076860,0.141070,  0,0.126201,0.002347,  55.615,   21,    52.1,0
  3127.0,0.076848,0.141070,  0,0.130928,0.002366,  55.616,   21,    52.1,0
  3127.5,0.076828,0.141080,  0,0.126147,0.002399,  55.629,   21,    52.1,0
  3128.0,0.076803,0.141101,  0,0.130946,0.002447,  55.633,   20,    52.1,0
  3128.5,0.076789,0.141116,  0,0.128546,0.002398,  55.638,   21,    52.1,0
  3129.0,0.076767,0.141126,  0,0.130964,0.002374,  55.645,   21,    52.2,0
  3129.5,0.076756,0.141142,  0,0.126102,0.002348,  55.650,   21,    52.2,0
  3130.0,0.076740,0.141154,  0,0.130874,0.002351,  55.652,   21,    52.2,0
  3130.5,0.076719,0.141165,  0,0.128483,0.002331,  55.654,   21,    52.2,0
  3131.0,0.076694,0.141176,  0,0.130910,0.002317,  55.657,   21,    52.2,0
  3131.5,0.076674,0.141192,  0,0.126120,0.002348,  55.667,   20,    52.2,0
  3132.0,0.076652,0.141198,  0,0.130874,0.002360,  55.671,   20,    52.2,0
  3132.5,0.076620,0.141205,  0,0.128447,0.002355,  55.671,   21,    52.2,0
  3133.0,0.076600,0.141203,  0,0.130838,0.002369,  55.682,   21,    52.2,0
  3133.5,0.076581,0.141201,  0,0.128501,0.002338,  55.685,   21,    52.2,0
  3134.0,0.076569,0.141217,  0,0.126075,0.002317,  55.690,   21,    52.2,0
  3134.5,0.076547,0.141228,  0,0.130892,0.002374,  55.693,   20,    52.2,0
  3135.0,0.076525,0.141231,  0,0.130964,0.002293,  55.699,   21,    52.3,0
  3135.5,0.076483,0.141226,  0,0.128664,0.002310,  55.698,   21,    52.3,0
  3136.0,0.076456,0.141231,  0,0.126129,0.002346,  55.701,   21,    52.3,0
  3136.5,0.076435,0.141222,  0,0.130892,0.002331,  55.707,   21,    52.3,0
  3137.0,0.076410,0.141217,  0,0.130928,0.002346,  55.726,   21,    52.3,0
  3137.5,0.076388,0.141225,  0,0.128564,0.002372,  55.729,   21,    52.3,0
  3138.0,0.076368,0.141217,  0,0.126165,0.002408,  55.732,   21,    52.3,0
  3138.5,0.076343,0.141214,  0,0.128555,0.002447,  55.733,   21,    52.3,0
  3139.0,0.076304,0.141216,  0,0.126147,0.002312,  55.734,   21,    52.3,0
  3139.5,0.076268,0.141213,  0,0.128528,0.002269,  55.733,   21,    52.3,0
  3140.0,0.076251,0.141213,  0,0.126147,0.002274,  55.743,   21,    52.3,0
  3140.5,0.076229,0.141206,  0,0.128537,0.002332,  55.743,   21,    52.3,0
  3141.0,0.076200,0.141194,  0,0.130910,0.002326,  55.744,   21,    52.3,0
  3141.5,0.076181,0.141181,  0,0.128483,0.002327,  55.746,   21,    52.4,0
  3142.0,0.076163,0.141185,  0,0.126129,0.002308,  55.753,   21,    52.4,0
  3142.5,0.076150,0.141191,  0,0.128537,0.002326,  55.755,   21,    52.4,0
  3143.0,0.076148,0.141197,  0,0.131000,0.002326,  55.756,   21,    52.4,0
  3143.5,0.076125,0.141203,  0,0.128673,0.002360,  55.762,   21,    52.4,0
  3144.0,0.076102,0.141194,  0,0.126273,0.002351,  55.766,   21,    52.4,0
  3144.5,0.076075,0.141189,  0,0.128609,0.002341,  55.769,   21,    52.4,0
  3145.0,0.076051,0.141179,  0,0.130982,0.002326,  55.776,   21,    52.4,0
  3145.5,0.076020,0.141151,  0,0.128600,0.002322,  55.777,   21,    52.4,0
  3146.0,0.075985,0.141135,  0,0.126147,0.002336,  55.784,   21,    52.4,0
  3146.5,0.075951,0.141113,  0,0.128501,0.002363,  55.788,   21,    52.4,0
  3147.0,0.075909,0.141093,  0,0.130982,0.002375,  55.792,   21,    52.5,0
  3147.5,0.075890,0.141079,  0,0.128690,0.002394,  55.801,   20,    52.5,0
  3148.0,0.075868,0.141060,  0,0.126255,0.002322,  55.808,   21,    52.5,0
  3148.5,0.075846,0.141051,  0,0.126201,0.002217,  55.812,   21,    52.5,0
  3149.0,0.075824,0.141036,  0,0.130946,0.002220,  55.820,   21,    52.5,0
  3149.5,0.075796,0.141018,  0,0.128546,0.002269,  55.833,   20,    52.5,0
  3150.0,0.075755,0.141008,  0,0.126201,0.002313,  55.839,   21,    52.5,0
  3150.5,0.075731,0.140994,  0,0.126210,0.002368,  55.844,   21,    52.5,0
  3151.0,0.075724,0.140975,  0,0.131000,0.002408,  55.873,   21,    52.5,0
  3151.5,0.075707,0.140948,  0,0.128582,0.002423,  55.874,   20,    52.5,0
  3152.0,0.075658,0.140909,  0,0.126165,0.002423,  55.875,   20,    52.5,0
  3152.5,0.075609,0.140888,  0,0.131054,0.002457,  55.875,   20,    52.5,0
  3153.0,0.075572,0.140865,  0,0.131054,0.002491,  55.882,   21,    52.5,0
  3153.5,0.075540,0.140834,  0,0.131018,0.002460,  55.878,   20,    52.6,0
  3154.0,0.075506,0.140798,  0,0.126309,0.002447,  55.879,   20,    52.6,0
  3154.5,0.075478,0.140779,  0,0.128636,0.002412,  55.876,   20,    52.6,0
  3155.0,0.075446,0.140757,  0,0.131018,0.002366,  55.877,   21,    52.6,0
  3155.5,0.075412,0.140728,  0,0.130964,0.002300,  55.875,   21,    52.6,0
  3156.0,0.075385,0.140693,  0,0.130928,0.002303,  55.870,   21,    52.6,0
  3156.5,0.075352,0.140658,  0,0.131027,0.002353,  55.880,   20,    52.6,0
  3157.0,0.075307,0.140621,  0,0.126273,0.002370,  55.873,   20,    52.6,0
  3157.5,0.075262,0.140593,  0,0.131045,0.002370,  55.869,   21,    52.6,0
  3158.0,0.075233,0.140546,  0,0.126219,0.002399,  55.866,   21,    52.6,0
  3158.5,0.075191,0.140505,  0,0.128655,0.002390,  55.859,   21,    52.6,0
  3159.0,0.075135,0.140480,  0,0.126255,0.002366,  55.861,   20,    52.7,0
  3159.5,0.075116,0.140453,  0,0.126192,0.002458,  55.853,   20,    52.7,0
  3160.0,0.075102,0.140427,  0,0.130964,0.002477,  55.850,   20,    52.7,0
  3160.5,0.075078,0.140398,  0,0.126255,0.002486,  55.847,   21,    52.7,0
  3161.0,0.075044,0.140346,  0,0.131036,0.002429,  55.844,   20,    52.7,0
  3161.5,0.074997,0.140307,  0,0.128609,0.002414,  55.841,   21,    52.7,0
  3162.0,0.074968,0.140269,  0,0.130982,0.002409,  55.842,   20,    52.7,0
  3162.5,0.074937,0.140235,  0,0.126165,0.002445,  55.818,   20,    52.7,0
  3163.0,0.074907,0.140181,  0,0.130982,0.002415,  55.820,   20,    52.7,0
  3163.5,0.074868,0.140134,  0,0.128555,0.002368,  55.821,   21,    52.7,0
  3164.0,0.074824,0.140104,  0,0.130910,0.002370,  55.822,   20,    52.7,0
  3164.5,0.074792,0.140048,  0,0.126120,0.002375,  55.822,   20,    52.7,0
  3165.0,0.074756,0.139996,  0,0.130874,0.002360,  55.820,   20,    52.8,0
  3165.5,0.074717,0.139946,  0,0.128483,0.002384,  55.826,   21,    52.8,0
  3166.0,0.074666,0.139907,  0,0.130928,0.002399,  55.826,   21,    52.8,0
  3166.5,0.074635,0.139870,  0,0.128600,0.002423,  55.828,   21,    52.8,0
  3167.0,0.074608,0.139812,  0,0.126201,0.002438,  55.831,   21,    52.8,0
  3167.5,0.074573,0.139769,  0,0.133435,0.002409,  55.833,   21,    52.8,0
  3168.0,0.074515,0.139730,  0,0.131000,0.002408,  55.857,   20,    52.8,0
  3168.5,0.074499,0.139699,  0,0.128510,0.002407,  55.855,   20,    52.8,0
  3169.0,0.074467,0.139629,  0,0.126093,0.002438,  55.859,   21,    52.8,0
  3169.5,0.074433,0.139574,  0,0.130955,0.002407,  55.864,   20,    52.8,0
  3170.0,0.074386,0.139529,  0,0.131054,0.002438,  55.866,   21,    52.8,0
  3170.5,0.074343,0.139482,  0,0.130982,0.002454,  55.872,   21,    52.8,0
  3171.0,0.074304,0.139433,  0,0.130964,0.002457,  55.868,   21,    52.8,0
  3171.5,0.074270,0.139365,  0,0.128591,0.002460,  55.870,   21,    52.9,0
  3172.0,0.074233,0.139292,  0,0.131000,0.002491,  55.879,   21,    52.9,0
  3172.5,0.074178,0.139242,  0,0.130937,0.002528,  55.881,   20,    52.9,0
  3173.0,0.074153,0.139198,  0,0.126147,0.002507,  55.877,   21,    52.9,0
  3173.5,0.074109,0.139132,  0,0.128537,0.002405,  55.887,   21,    52.9,0
  3174.0,0.074068,0.139066,  0,0.130928,0.002434,  55.888,   21,    52.9,0
  3174.5,0.074011,0.139002,  0,0.128546,0.002429,  55.887,   21,    52.9,0
  3175.0,0.073983,0.138966,  0,0.126183,0.002419,  55.887,   21,    52.9,0
  3175.5,0.073938,0.138886,  0,0.128528,0.002383,  55.888,   21,    52.9,0
  3176.0,0.073900,0.138828,  0,0.130874,0.002347,  55.894,   21,    52.9,0
  3176.5,0.073865,0.138784,  0,0.128483,0.002345,  55.888,   21,    52.9,0
  3177.0,0.073815,0.138734,  0,0.130928,0.002342,  55.892,   21,    53.0,0
  3177.5,0.073780,0.138652,  0,0.128573,0.002352,  55.892,   20,    53.0,0
  3178.0,0.073743,0.138581,  0,0.130982,0.002400,  55.896,   20,    53.0,0
  3178.5,0.073705,0.138517,  0,0.128555,0.002325,  55.893,   21,    53.0,0
  3179.0,0.073643,0.138467,  0,0.126237,0.002289,  55.899,   21,    53.0,0
  3179.5,0.073609,0.138416,  0,0.128637,0.002258,  55.900,   21,    53.0,0
  3180.0,0.073570,0.138338,  0,0.131018,0.002265,  55.898,   21,    53.0,0
  3180.5,0.073539,0.138264,  0,0.130991,0.002260,  55.902,   21,    53.0,0
  3181.0,0.073487,0.138192,  0,0.130964,0.002284,  55.901,   21,    53.0,0
  3181.5,0.073443,0.138139,  0,0.126102,0.002292,  55.902,   21,    53.0,0
  3182.0,0.073403,0.138066,  0,0.130964,0.002241,  55.903,   21,    53.0,0
  3182.5,0.073366,0.137986,  0,0.128628,0.002215,  55.907,   21,    53.0,0
  3183.0,0.073320,0.137915,  0,0.126183,0.002232,  55.910,   21,    53.0,0
  3183.5,0.073275,0.137861,  0,0.126183,0.002258,  55.914,   20,    53.1,0
  3184.0,0.073247,0.137791,  0,0.130964,0.002284,  55.919,   20,    53.1,0
  3184.5,0.073211,0.137704,  0,0.128564,0.002282,  55.919,   20,    53.1,0
  3185.0,0.073160,0.137624,  0,0.126165,0.002275,  55.921,   21,    53.1,0
  3185.5,0.073110,0.137565,  0,0.130973,0.002263,  55.924,   20,    53.1,0
  3186.0,0.073055,0.137498,  0,0.131000,0.002289,  55.932,   21,    53.1,0
  3186.5,0.073021,0.137431,  0,0.130964,0.002301,  55.933,   21,    53.1,0
  3187.0,0.073005,0.137350,  0,0.126165,0.002269,  55.934,   21,    53.1,0
  3187.5,0.072959,0.137258,  0,0.128546,0.002187,  55.948,   20,    53.1,0
  3188.0,0.072906,0.137187,  0,0.126183,0.002144,  55.950,   21,    53.1,0
  3188.5,0.072866,0.137131,  0,0.131000,0.002142,  55.940,   21,    53.1,0
  3189.0,0.072838,0.137041,  0,0.135816,0.002107,  55.947,   20,    53.2,0
  3189.5,0.072790,0.136958,  0,0.133381,0.002121,  55.945,   21,    53.2,0
  3190.0,0.072751,0.136901,  0,0.126129,0.002179,  55.948,   20,    53.2,0
  3190.5,0.072701,0.136829,  0,0.130937,0.002099,  55.951,   20,    53.2,0
  3191.0,0.072668,0.136737,  0,0.126183,0.002082,  55.954,   21,    53.2,0
  3191.5,0.072609,0.136645,  0,0.128528,0.002145,  55.959,   21,    53.2,0
  3192.0,0.072554,0.136553,  0,0.126111,0.002218,  55.960,   20,    53.2,0
  3192.5,0.072492,0.136480,  0,0.130982,0.002222,  55.960,   20,    53.2,0
  3193.0,0.072462,0.136411,  0,0.131072,0.002180,  55.967,   21,    53.2,0
  3193.5,0.072438,0.136325,  0,0.126174,0.002187,  55.973,   21,    53.2,0
  3194.0,0.072389,0.136241,  0,0.130964,0.002184,  55.973,   21,    53.2,0
  3194.5,0.072341,0.136168,  0,0.128627,0.002121,  55.979,   21,    53.2,0
  3195.0,0.072292,0.136095,  0,0.131090,0.002131,  55.982,   21,    53.3,0
  3195.5,0.072256,0.136013,  0,0.126210,0.002162,  55.984,   21,    53.3,0
  3196.0,0.072210,0.135921,  0,0.131000,0.002097,  55.984,   20,    53.3,0
  3196.5,0.072169,0.135837,  0,0.128600,0.002029,  55.987,   20,    53.3,0
  3197.0,0.072133,0.135744,  0,0.131000,0.002063,  55.985,   21,    53.3,0
  3197.5,0.072095,0.135649,  0,0.126318,0.002054,  55.986,   21,    53.3,0
